seg_idx,query_text,video_id,start_frame,end_frame,total_frames
31,Your mother was a hamster!,video_16,3100,3200,10000
32,Bring out your dead!,video_16,3200,3300,10000
33,I fart in your general direction!,video_16,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_16,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_16,3500,3600,10000
36,It is a silly place.,video_16,3600,3700,10000
37,Your mother was a hamster!,video_16,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_16,3800,3900,10000
39,I'm not dead yet!,video_16,3900,4000,10000
40,I fart in your general direction!,video_16,4000,4100,10000
41,We want a shrubbery!,video_16,4100,4200,10000
42,We want a shrubbery!,video_16,4200,4300,10000
43,We want a shrubbery!,video_16,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_16,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_16,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_16,4600,4700,10000
47,Always look on the bright side of life.,video_16,4700,4800,10000
48,I fart in your general direction!,video_16,4800,4900,10000
49,I'm not dead yet!,video_16,4900,5000,10000
50,Your mother was a hamster!,video_16,5000,5100,10000
51,We are the knights who say... Ni!,video_16,5100,5200,10000
52,Bring out your dead!,video_16,5200,5300,10000
53,Bring out your dead!,video_16,5300,5400,10000
54,Bring out your dead!,video_16,5400,5500,10000
55,Always look on the bright side of life.,video_16,5500,5600,10000
56,I'm not dead yet!,video_16,5600,5700,10000
57,Bring out your dead!,video_16,5700,5800,10000
58,Bring out your dead!,video_16,5800,5900,10000
59,I fart in your general direction!,video_16,5900,6000,10000
60,This parrot is no more!,video_16,6000,6100,10000
61,Always look on the bright side of life.,video_16,6100,6200,10000
62,Bring out your dead!,video_16,6200,6300,10000
63,The Castle Aaargh!,video_16,6300,6400,10000
64,It's just a flesh wound.,video_16,6400,6500,10000
65,I'm not dead yet!,video_16,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_16,6600,6700,10000
67,We want a shrubbery!,video_16,6700,6800,10000
68,The Castle Aaargh!,video_16,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_16,6900,7000,10000
70,This parrot is no more!,video_16,7000,7100,10000
71,Your mother was a hamster!,video_16,7100,7200,10000
72,Always look on the bright side of life.,video_16,7200,7300,10000
73,This parrot is no more!,video_16,7300,7400,10000
74,It's just a flesh wound.,video_16,7400,7500,10000
75,This parrot is no more!,video_16,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_16,7600,7700,10000
77,It is a silly place.,video_16,7700,7800,10000
78,I'm not dead yet!,video_16,7800,7900,10000
79,It is a silly place.,video_16,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_16,8000,8100,10000
81,Bring out your dead!,video_16,8100,8200,10000
82,It is a silly place.,video_16,8200,8300,10000
83,Your mother was a hamster!,video_16,8300,8400,10000
84,Bring out your dead!,video_16,8400,8500,10000
85,I fart in your general direction!,video_16,8500,8600,10000
86,This parrot is no more!,video_16,8600,8700,10000
87,This parrot is no more!,video_16,8700,8800,10000
88,I'm not dead yet!,video_16,8800,8900,10000
89,We want a shrubbery!,video_16,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_16,9000,9100,10000
91,We are the knights who say... Ni!,video_16,9100,9200,10000
92,I'm not dead yet!,video_16,9200,9300,10000
93,Bring out your dead!,video_16,9300,9400,10000
94,Your mother was a hamster!,video_16,9400,9500,10000
95,I'm not dead yet!,video_16,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_16,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_16,9700,9800,10000
98,We are the knights who say... Ni!,video_16,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_16,9900,10000,10000
0,It is a silly place.,video_17,0,100,10000
1,The Castle Aaargh!,video_17,100,200,10000
2,Always look on the bright side of life.,video_17,200,300,10000
3,Your mother was a hamster!,video_17,300,400,10000
4,It is a silly place.,video_17,400,500,10000
5,I'm not dead yet!,video_17,500,600,10000
6,The Castle Aaargh!,video_17,600,700,10000
7,We want a shrubbery!,video_17,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_17,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_17,900,1000,10000
10,I'm not dead yet!,video_17,1000,1100,10000
11,Always look on the bright side of life.,video_17,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_17,1200,1300,10000
13,I'm not dead yet!,video_17,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_17,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_17,1500,1600,10000
16,Your mother was a hamster!,video_17,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_17,1700,1800,10000
18,This parrot is no more!,video_17,1800,1900,10000
19,The Castle Aaargh!,video_17,1900,2000,10000
20,It's just a flesh wound.,video_17,2000,2100,10000
21,We want a shrubbery!,video_17,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_17,2200,2300,10000
23,The Castle Aaargh!,video_17,2300,2400,10000
24,We want a shrubbery!,video_17,2400,2500,10000
25,It is a silly place.,video_17,2500,2600,10000
26,We want a shrubbery!,video_17,2600,2700,10000
27,Bring out your dead!,video_17,2700,2800,10000
28,The Castle Aaargh!,video_17,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_17,2900,3000,10000
30,I'm not dead yet!,video_17,3000,3100,10000
31,Your mother was a hamster!,video_17,3100,3200,10000
32,Bring out your dead!,video_17,3200,3300,10000
33,I fart in your general direction!,video_17,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_17,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_17,3500,3600,10000
36,It is a silly place.,video_17,3600,3700,10000
37,Your mother was a hamster!,video_17,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_17,3800,3900,10000
39,I'm not dead yet!,video_17,3900,4000,10000
40,I fart in your general direction!,video_17,4000,4100,10000
41,We want a shrubbery!,video_17,4100,4200,10000
42,We want a shrubbery!,video_17,4200,4300,10000
43,We want a shrubbery!,video_17,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_17,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_17,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_17,4600,4700,10000
47,Always look on the bright side of life.,video_17,4700,4800,10000
48,I fart in your general direction!,video_17,4800,4900,10000
49,I'm not dead yet!,video_17,4900,5000,10000
50,Your mother was a hamster!,video_17,5000,5100,10000
51,We are the knights who say... Ni!,video_17,5100,5200,10000
52,Bring out your dead!,video_17,5200,5300,10000
53,Bring out your dead!,video_17,5300,5400,10000
54,Bring out your dead!,video_17,5400,5500,10000
55,Always look on the bright side of life.,video_17,5500,5600,10000
56,I'm not dead yet!,video_17,5600,5700,10000
57,Bring out your dead!,video_17,5700,5800,10000
58,Bring out your dead!,video_17,5800,5900,10000
59,I fart in your general direction!,video_17,5900,6000,10000
60,This parrot is no more!,video_17,6000,6100,10000
61,Always look on the bright side of life.,video_17,6100,6200,10000
62,Bring out your dead!,video_17,6200,6300,10000
63,The Castle Aaargh!,video_17,6300,6400,10000
64,It's just a flesh wound.,video_17,6400,6500,10000
65,I'm not dead yet!,video_17,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_17,6600,6700,10000
67,We want a shrubbery!,video_17,6700,6800,10000
68,The Castle Aaargh!,video_17,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_17,6900,7000,10000
70,This parrot is no more!,video_17,7000,7100,10000
71,Your mother was a hamster!,video_17,7100,7200,10000
72,Always look on the bright side of life.,video_17,7200,7300,10000
73,This parrot is no more!,video_17,7300,7400,10000
74,It's just a flesh wound.,video_17,7400,7500,10000
75,This parrot is no more!,video_17,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_17,7600,7700,10000
77,It is a silly place.,video_17,7700,7800,10000
78,I'm not dead yet!,video_17,7800,7900,10000
79,It is a silly place.,video_17,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_17,8000,8100,10000
81,Bring out your dead!,video_17,8100,8200,10000
82,It is a silly place.,video_17,8200,8300,10000
83,Your mother was a hamster!,video_17,8300,8400,10000
84,Bring out your dead!,video_17,8400,8500,10000
85,I fart in your general direction!,video_17,8500,8600,10000
86,This parrot is no more!,video_17,8600,8700,10000
87,This parrot is no more!,video_17,8700,8800,10000
88,I'm not dead yet!,video_17,8800,8900,10000
89,We want a shrubbery!,video_17,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_17,9000,9100,10000
91,We are the knights who say... Ni!,video_17,9100,9200,10000
92,I'm not dead yet!,video_17,9200,9300,10000
93,Bring out your dead!,video_17,9300,9400,10000
94,Your mother was a hamster!,video_17,9400,9500,10000
95,I'm not dead yet!,video_17,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_17,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_17,9700,9800,10000
98,We are the knights who say... Ni!,video_17,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_17,9900,10000,10000
0,It is a silly place.,video_18,0,100,10000
1,The Castle Aaargh!,video_18,100,200,10000
2,Always look on the bright side of life.,video_18,200,300,10000
3,Your mother was a hamster!,video_18,300,400,10000
4,It is a silly place.,video_18,400,500,10000
5,I'm not dead yet!,video_18,500,600,10000
6,The Castle Aaargh!,video_18,600,700,10000
7,We want a shrubbery!,video_18,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_18,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_18,900,1000,10000
10,I'm not dead yet!,video_18,1000,1100,10000
11,Always look on the bright side of life.,video_18,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_18,1200,1300,10000
13,I'm not dead yet!,video_18,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_18,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_18,1500,1600,10000
16,Your mother was a hamster!,video_18,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_18,1700,1800,10000
18,This parrot is no more!,video_18,1800,1900,10000
19,The Castle Aaargh!,video_18,1900,2000,10000
20,It's just a flesh wound.,video_18,2000,2100,10000
21,We want a shrubbery!,video_18,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_18,2200,2300,10000
23,The Castle Aaargh!,video_18,2300,2400,10000
24,We want a shrubbery!,video_18,2400,2500,10000
25,It is a silly place.,video_18,2500,2600,10000
26,We want a shrubbery!,video_18,2600,2700,10000
27,Bring out your dead!,video_18,2700,2800,10000
28,The Castle Aaargh!,video_18,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_18,2900,3000,10000
30,I'm not dead yet!,video_18,3000,3100,10000
31,Your mother was a hamster!,video_18,3100,3200,10000
32,Bring out your dead!,video_18,3200,3300,10000
33,I fart in your general direction!,video_18,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_18,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_18,3500,3600,10000
36,It is a silly place.,video_18,3600,3700,10000
37,Your mother was a hamster!,video_18,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_18,3800,3900,10000
39,I'm not dead yet!,video_18,3900,4000,10000
40,I fart in your general direction!,video_18,4000,4100,10000
41,We want a shrubbery!,video_18,4100,4200,10000
42,We want a shrubbery!,video_18,4200,4300,10000
43,We want a shrubbery!,video_18,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_18,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_18,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_18,4600,4700,10000
47,Always look on the bright side of life.,video_18,4700,4800,10000
48,I fart in your general direction!,video_18,4800,4900,10000
49,I'm not dead yet!,video_18,4900,5000,10000
50,Your mother was a hamster!,video_18,5000,5100,10000
51,We are the knights who say... Ni!,video_18,5100,5200,10000
52,Bring out your dead!,video_18,5200,5300,10000
53,Bring out your dead!,video_18,5300,5400,10000
54,Bring out your dead!,video_18,5400,5500,10000
55,Always look on the bright side of life.,video_18,5500,5600,10000
56,I'm not dead yet!,video_18,5600,5700,10000
57,Bring out your dead!,video_18,5700,5800,10000
58,Bring out your dead!,video_18,5800,5900,10000
59,I fart in your general direction!,video_18,5900,6000,10000
60,This parrot is no more!,video_18,6000,6100,10000
61,Always look on the bright side of life.,video_18,6100,6200,10000
62,Bring out your dead!,video_18,6200,6300,10000
63,The Castle Aaargh!,video_18,6300,6400,10000
64,It's just a flesh wound.,video_18,6400,6500,10000
65,I'm not dead yet!,video_18,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_18,6600,6700,10000
67,We want a shrubbery!,video_18,6700,6800,10000
68,The Castle Aaargh!,video_18,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_18,6900,7000,10000
70,This parrot is no more!,video_18,7000,7100,10000
71,Your mother was a hamster!,video_18,7100,7200,10000
72,Always look on the bright side of life.,video_18,7200,7300,10000
73,This parrot is no more!,video_18,7300,7400,10000
74,It's just a flesh wound.,video_18,7400,7500,10000
75,This parrot is no more!,video_18,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_18,7600,7700,10000
77,It is a silly place.,video_18,7700,7800,10000
78,I'm not dead yet!,video_18,7800,7900,10000
79,It is a silly place.,video_18,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_18,8000,8100,10000
81,Bring out your dead!,video_18,8100,8200,10000
82,It is a silly place.,video_18,8200,8300,10000
83,Your mother was a hamster!,video_18,8300,8400,10000
84,Bring out your dead!,video_18,8400,8500,10000
85,I fart in your general direction!,video_18,8500,8600,10000
86,This parrot is no more!,video_18,8600,8700,10000
87,This parrot is no more!,video_18,8700,8800,10000
88,I'm not dead yet!,video_18,8800,8900,10000
89,We want a shrubbery!,video_18,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_18,9000,9100,10000
91,We are the knights who say... Ni!,video_18,9100,9200,10000
92,I'm not dead yet!,video_18,9200,9300,10000
93,Bring out your dead!,video_18,9300,9400,10000
94,Your mother was a hamster!,video_18,9400,9500,10000
95,I'm not dead yet!,video_18,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_18,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_18,9700,9800,10000
98,We are the knights who say... Ni!,video_18,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_18,9900,10000,10000
0,It is a silly place.,video_19,0,100,10000
1,The Castle Aaargh!,video_19,100,200,10000
2,Always look on the bright side of life.,video_19,200,300,10000
3,Your mother was a hamster!,video_19,300,400,10000
4,It is a silly place.,video_19,400,500,10000
5,I'm not dead yet!,video_19,500,600,10000
6,The Castle Aaargh!,video_19,600,700,10000
7,We want a shrubbery!,video_19,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_19,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_19,900,1000,10000
10,I'm not dead yet!,video_19,1000,1100,10000
11,Always look on the bright side of life.,video_19,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_19,1200,1300,10000
13,I'm not dead yet!,video_19,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_19,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_19,1500,1600,10000
16,Your mother was a hamster!,video_19,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_19,1700,1800,10000
18,This parrot is no more!,video_19,1800,1900,10000
19,The Castle Aaargh!,video_19,1900,2000,10000
20,It's just a flesh wound.,video_19,2000,2100,10000
21,We want a shrubbery!,video_19,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_19,2200,2300,10000
23,The Castle Aaargh!,video_19,2300,2400,10000
24,We want a shrubbery!,video_19,2400,2500,10000
25,It is a silly place.,video_19,2500,2600,10000
26,We want a shrubbery!,video_19,2600,2700,10000
27,Bring out your dead!,video_19,2700,2800,10000
28,The Castle Aaargh!,video_19,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_19,2900,3000,10000
30,I'm not dead yet!,video_19,3000,3100,10000
31,Your mother was a hamster!,video_19,3100,3200,10000
32,Bring out your dead!,video_19,3200,3300,10000
33,I fart in your general direction!,video_19,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_19,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_19,3500,3600,10000
36,It is a silly place.,video_19,3600,3700,10000
37,Your mother was a hamster!,video_19,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_19,3800,3900,10000
39,I'm not dead yet!,video_19,3900,4000,10000
40,I fart in your general direction!,video_19,4000,4100,10000
41,We want a shrubbery!,video_19,4100,4200,10000
42,We want a shrubbery!,video_19,4200,4300,10000
43,We want a shrubbery!,video_19,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_19,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_19,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_19,4600,4700,10000
47,Always look on the bright side of life.,video_19,4700,4800,10000
48,I fart in your general direction!,video_19,4800,4900,10000
49,I'm not dead yet!,video_19,4900,5000,10000
50,Your mother was a hamster!,video_19,5000,5100,10000
51,We are the knights who say... Ni!,video_19,5100,5200,10000
52,Bring out your dead!,video_19,5200,5300,10000
53,Bring out your dead!,video_19,5300,5400,10000
54,Bring out your dead!,video_19,5400,5500,10000
55,Always look on the bright side of life.,video_19,5500,5600,10000
56,I'm not dead yet!,video_19,5600,5700,10000
57,Bring out your dead!,video_19,5700,5800,10000
58,Bring out your dead!,video_19,5800,5900,10000
59,I fart in your general direction!,video_19,5900,6000,10000
60,This parrot is no more!,video_19,6000,6100,10000
61,Always look on the bright side of life.,video_19,6100,6200,10000
62,Bring out your dead!,video_19,6200,6300,10000
63,The Castle Aaargh!,video_19,6300,6400,10000
64,It's just a flesh wound.,video_19,6400,6500,10000
65,I'm not dead yet!,video_19,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_19,6600,6700,10000
67,We want a shrubbery!,video_19,6700,6800,10000
68,The Castle Aaargh!,video_19,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_19,6900,7000,10000
70,This parrot is no more!,video_19,7000,7100,10000
71,Your mother was a hamster!,video_19,7100,7200,10000
72,Always look on the bright side of life.,video_19,7200,7300,10000
73,This parrot is no more!,video_19,7300,7400,10000
74,It's just a flesh wound.,video_19,7400,7500,10000
75,This parrot is no more!,video_19,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_19,7600,7700,10000
77,It is a silly place.,video_19,7700,7800,10000
78,I'm not dead yet!,video_19,7800,7900,10000
79,It is a silly place.,video_19,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_19,8000,8100,10000
81,Bring out your dead!,video_19,8100,8200,10000
82,It is a silly place.,video_19,8200,8300,10000
83,Your mother was a hamster!,video_19,8300,8400,10000
84,Bring out your dead!,video_19,8400,8500,10000
85,I fart in your general direction!,video_19,8500,8600,10000
86,This parrot is no more!,video_19,8600,8700,10000
87,This parrot is no more!,video_19,8700,8800,10000
88,I'm not dead yet!,video_19,8800,8900,10000
89,We want a shrubbery!,video_19,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_19,9000,9100,10000
91,We are the knights who say... Ni!,video_19,9100,9200,10000
92,I'm not dead yet!,video_19,9200,9300,10000
93,Bring out your dead!,video_19,9300,9400,10000
94,Your mother was a hamster!,video_19,9400,9500,10000
95,I'm not dead yet!,video_19,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_19,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_19,9700,9800,10000
98,We are the knights who say... Ni!,video_19,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_19,9900,10000,10000
0,It is a silly place.,video_20,0,100,10000
1,The Castle Aaargh!,video_20,100,200,10000
2,Always look on the bright side of life.,video_20,200,300,10000
3,Your mother was a hamster!,video_20,300,400,10000
4,It is a silly place.,video_20,400,500,10000
5,I'm not dead yet!,video_20,500,600,10000
6,The Castle Aaargh!,video_20,600,700,10000
7,We want a shrubbery!,video_20,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_20,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_20,900,1000,10000
10,I'm not dead yet!,video_20,1000,1100,10000
11,Always look on the bright side of life.,video_20,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_20,1200,1300,10000
13,I'm not dead yet!,video_20,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_20,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_20,1500,1600,10000
16,Your mother was a hamster!,video_20,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_20,1700,1800,10000
18,This parrot is no more!,video_20,1800,1900,10000
19,The Castle Aaargh!,video_20,1900,2000,10000
20,It's just a flesh wound.,video_20,2000,2100,10000
21,We want a shrubbery!,video_20,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_20,2200,2300,10000
23,The Castle Aaargh!,video_20,2300,2400,10000
24,We want a shrubbery!,video_20,2400,2500,10000
25,It is a silly place.,video_20,2500,2600,10000
26,We want a shrubbery!,video_20,2600,2700,10000
27,Bring out your dead!,video_20,2700,2800,10000
28,The Castle Aaargh!,video_20,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_20,2900,3000,10000
30,I'm not dead yet!,video_20,3000,3100,10000
31,Your mother was a hamster!,video_20,3100,3200,10000
32,Bring out your dead!,video_20,3200,3300,10000
33,I fart in your general direction!,video_20,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_20,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_20,3500,3600,10000
36,It is a silly place.,video_20,3600,3700,10000
37,Your mother was a hamster!,video_20,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_20,3800,3900,10000
39,I'm not dead yet!,video_20,3900,4000,10000
40,I fart in your general direction!,video_20,4000,4100,10000
41,We want a shrubbery!,video_20,4100,4200,10000
42,We want a shrubbery!,video_20,4200,4300,10000
43,We want a shrubbery!,video_20,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_20,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_20,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_20,4600,4700,10000
47,Always look on the bright side of life.,video_20,4700,4800,10000
48,I fart in your general direction!,video_20,4800,4900,10000
49,I'm not dead yet!,video_20,4900,5000,10000
50,Your mother was a hamster!,video_20,5000,5100,10000
51,We are the knights who say... Ni!,video_20,5100,5200,10000
52,Bring out your dead!,video_20,5200,5300,10000
53,Bring out your dead!,video_20,5300,5400,10000
54,Bring out your dead!,video_20,5400,5500,10000
55,Always look on the bright side of life.,video_20,5500,5600,10000
56,I'm not dead yet!,video_20,5600,5700,10000
57,Bring out your dead!,video_20,5700,5800,10000
58,Bring out your dead!,video_20,5800,5900,10000
59,I fart in your general direction!,video_20,5900,6000,10000
60,This parrot is no more!,video_20,6000,6100,10000
61,Always look on the bright side of life.,video_20,6100,6200,10000
62,Bring out your dead!,video_20,6200,6300,10000
63,The Castle Aaargh!,video_20,6300,6400,10000
64,It's just a flesh wound.,video_20,6400,6500,10000
65,I'm not dead yet!,video_20,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_20,6600,6700,10000
67,We want a shrubbery!,video_20,6700,6800,10000
68,The Castle Aaargh!,video_20,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_20,6900,7000,10000
70,This parrot is no more!,video_20,7000,7100,10000
71,Your mother was a hamster!,video_20,7100,7200,10000
72,Always look on the bright side of life.,video_20,7200,7300,10000
73,This parrot is no more!,video_20,7300,7400,10000
74,It's just a flesh wound.,video_20,7400,7500,10000
75,This parrot is no more!,video_20,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_20,7600,7700,10000
77,It is a silly place.,video_20,7700,7800,10000
78,I'm not dead yet!,video_20,7800,7900,10000
79,It is a silly place.,video_20,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_20,8000,8100,10000
81,Bring out your dead!,video_20,8100,8200,10000
82,It is a silly place.,video_20,8200,8300,10000
83,Your mother was a hamster!,video_20,8300,8400,10000
84,Bring out your dead!,video_20,8400,8500,10000
85,I fart in your general direction!,video_20,8500,8600,10000
86,This parrot is no more!,video_20,8600,8700,10000
87,This parrot is no more!,video_20,8700,8800,10000
88,I'm not dead yet!,video_20,8800,8900,10000
89,We want a shrubbery!,video_20,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_20,9000,9100,10000
91,We are the knights who say... Ni!,video_20,9100,9200,10000
92,I'm not dead yet!,video_20,9200,9300,10000
93,Bring out your dead!,video_20,9300,9400,10000
94,Your mother was a hamster!,video_20,9400,9500,10000
95,I'm not dead yet!,video_20,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_20,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_20,9700,9800,10000
98,We are the knights who say... Ni!,video_20,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_20,9900,10000,10000
